sitting,topic,government,median,upper,lower
7,38,1,-1.86575588011726,-1.66527197212882,-2.0943346563331477
7,39,1,-2.1297847498685982,-1.9196709335210331,-2.360304107973181
7,40,1,-1.5753172705221272,-1.348989494780713,-1.798824963605124
7,41,1,-1.2864460089580367,-1.0735552139488578,-1.4880598751573395
7,42,1,-1.9292496119814886,-1.7137083232280559,-2.172279503950201
7,43,1,-2.1457230426461655,-1.9166879242071055,-2.3684810225750126
7,44,1,-2.1583783671906223,-1.9669760179051081,-2.3948365985575433
7,45,1,-1.6057655813366682,-1.3860693776297512,-1.8476357020290497
7,46,1,-2.0728260312048725,-1.841554954120151,-2.2848919994812857
7,47,1,-2.38686775950599,-2.161445062188219,-2.603683151767653
7,48,1,-1.968014765859256,-1.769448650133689,-2.1757833755044884
7,49,1,-1.8376044236183766,-1.611949162402258,-2.078516105094236
7,50,1,-1.6178154813605932,-1.3933034488235718,-1.882572572768617
7,51,1,-1.5616820492639043,-1.3582766353104203,-1.8159294594918347
7,52,1,-1.4029946566654634,-1.1970550356111307,-1.6166500861549888
7,53,1,-2.369359438250237,-2.131867006668165,-2.6023932866461994
7,54,1,-1.7814734307948952,-1.5491579616903017,-2.0211760031499897
7,55,1,-1.4699830835437222,-1.2502078371114853,-1.685630644105119
7,56,1,-2.0802419639724525,-1.8663487249359954,-2.284892974985738
7,57,1,-0.6228403515825535,-0.4029330199294705,-0.8388913002437762
7,58,1,-2.049343702603378,-1.8308811018619378,-2.2818091185607177
7,59,1,0.3029319955908337,0.5163220120424559,0.09647012198947671
7,60,1,-1.4357742466622372,-1.2217108339650473,-1.6622614798529212
8,1,1,-1.3415349782946324,-1.1374192701137362,-1.5504482221553526
8,2,1,-1.921153871846961,-1.7274327769993572,-2.110390035002131
8,3,1,-1.8340061691370106,-1.6482624534822012,-2.0364959365997795
8,4,1,-2.339819319447379,-2.146806139778318,-2.5346963372166753
8,5,1,-0.6193687192342034,-0.4139237719175087,-0.8278289575191803
8,6,1,-1.7515022213141767,-1.554903330252491,-1.942714920278886
8,7,1,-2.012832457727418,-1.8204885087376346,-2.2084506592814215
8,8,1,-1.693682354865941,-1.4931378352359532,-1.8920174642294973
8,9,1,-2.4760074157799554,-2.2784061348610973,-2.6750328636779237
8,10,1,-1.628795850340573,-1.4215256922855481,-1.8352383003726316
8,11,1,-1.7332107042274525,-1.5310070042959918,-1.9413250952073637
8,12,1,-2.1131255102168582,-1.9285221968770316,-2.324144951984265
8,13,1,-0.6427873544764786,-0.46729044482661547,-0.8384765422454521
8,14,1,-1.9607774535011728,-1.7808863384240312,-2.1647497214128495
8,15,1,-1.6297665922413649,-1.4554489104732835,-1.8453606199243706
8,16,1,-2.0270820621609387,-1.8153700139696989,-2.2291454608637413
8,17,1,-2.2112083086185512,-2.0151776299192243,-2.424182715292584
8,18,1,-1.7899265410275458,-1.5766831260770977,-2.0127344173988013
8,19,1,-2.133867416263529,-1.9234664922857496,-2.3286581932617008
8,20,1,-1.1518289314405736,-0.9585038001994821,-1.3550983945885287
8,21,1,-1.8070278195637903,-1.6192628596845824,-2.0184532745441164
8,22,1,-0.8979210716888466,-0.7022966469161719,-1.0936947314378658
8,23,1,-2.1035738037297165,-1.9312931864426832,-2.2971255053974473
8,24,1,-1.5821651399812402,-1.3798341530181526,-1.779534600780275
8,25,1,-2.311740375757795,-2.110451100175703,-2.5129361804803905
8,26,1,-1.935592166696354,-1.72509311064172,-2.1199753413660467
8,27,1,-1.9755841821343592,-1.7923054364526458,-2.1855135646232773
8,28,1,-1.5436656137143367,-1.3549590721623184,-1.7586443686283992
8,29,1,-1.967385292391583,-1.7709982840003593,-2.1799833627905136
8,30,1,-1.9945365091770935,-1.7893500491706416,-2.211263773442355
8,31,1,-1.963173667021349,-1.756766460808703,-2.151952267709139
8,32,1,-1.625909173761344,-1.416499314584379,-1.8126148839757688
8,33,1,-2.3341286485719603,-2.1307889513060028,-2.530943050468718
8,34,1,-1.7801045825009627,-1.5972619788575633,-1.9723841619039173
8,35,1,-2.1965225154149532,-2.0112819794597234,-2.4155182542344216
8,36,1,-1.3781857497808314,-1.203185301639066,-1.5533287606534834
8,37,1,-1.9426759619069354,-1.7325028465874086,-2.146772844278423
8,38,1,-1.850630874488158,-1.681556871385526,-2.0547490882814423
8,39,1,-2.13147041672166,-1.9395330080600588,-2.323088523545546
8,40,1,-1.5910606690183964,-1.3951431524013036,-1.7811241492807888
8,41,1,-1.3130316852988264,-1.1342800345339317,-1.4897374660930895
8,42,1,-1.9327831177199593,-1.7410903485228186,-2.1454637537275523
8,43,1,-2.142864615018139,-1.9442202423046013,-2.3264933647196466
8,44,1,-2.1731486846134396,-1.9788133368299647,-2.362683429631044
8,45,1,-1.5835935677931843,-1.388496443528803,-1.799467633224289
8,46,1,-2.0699355401702686,-1.865969712002144,-2.267440780456263
8,47,1,-2.3907749043710798,-2.2119460927889856,-2.5829619928790892
8,48,1,-1.9602599147096542,-1.7700105652504665,-2.1578371459418513
8,49,1,-1.8221984846053911,-1.6190043392030313,-2.0409892864408605
8,50,1,-1.5657432075436444,-1.3393055457996088,-1.8041168092302062
8,51,1,-1.585566239900007,-1.407450568400743,-1.7907539889478437
8,52,1,-1.4278062787598387,-1.236799411011526,-1.6194966288950938
8,53,1,-2.3829222293048593,-2.18027379383133,-2.5795507188536377
8,54,1,-1.7829946944031974,-1.5700552405403903,-1.9840854175324503
8,55,1,-1.4004282697478387,-1.195057476800479,-1.6041332188632986
8,56,1,-2.106859827987069,-1.9285639836801445,-2.2955761015596883
8,57,1,-0.8088935606812795,-0.6379689794795073,-0.9929923192445212
8,58,1,-2.0599114976348685,-1.8670123201355993,-2.2555046437068147
8,59,1,0.41385009077010526,0.6087105955147571,0.21283978594335448
8,60,1,-1.4510450675157731,-1.2648259525363013,-1.6439149915851332
9,1,2,-0.10366048062467939,0.5268002637544018,-0.582223248517056
9,2,2,-1.9757541516227182,-1.5267037467349067,-2.743058091760026
9,3,2,-1.5140550820235856,-0.9581440351852695,-2.128753861053246
9,4,2,-2.391287244984657,-1.8865996268655525,-2.7791633911036353
9,5,2,1.940738039500741,2.312813196601722,1.5396925990079369
9,6,2,-1.6638497819217326,-1.1083003695997318,-2.1156645829978658
9,7,2,-2.2299910659716895,-1.5891443216401415,-2.695103875552424
9,8,2,-1.5629489772878387,-1.0657390595899154,-2.513082483431436
9,9,2,-2.6981923484987718,-1.9616425995613889,-3.2226270907673236
9,10,2,-1.5621085675841275,-1.0718354472104004,-2.5953759840332333
9,11,2,-2.104934391446646,-1.5536763636461728,-2.510420478547328
9,12,2,-1.9121417364778437,-1.4027087575769388,-2.524757251594519
9,13,2,-0.7247754483549766,-0.33426354620094473,-1.3753156117220342
9,14,2,-1.8552729280319393,-1.1959985753626416,-2.437486743817203
9,15,2,-1.3890668885555542,-0.7725478341416344,-1.6807468332691728
9,16,2,-2.040452611465972,-1.4262330003004895,-2.5611206651243315
9,17,2,-2.4219153148938872,-1.9353050507926444,-3.283298591118485
9,18,2,-1.9646596381921528,-1.3826414554514104,-2.592544578125087
9,19,2,-2.1923795474709724,-1.6758589457227835,-2.747221458727925
9,20,2,-1.008504038928411,-0.401739228970924,-1.5570054119447343
9,21,2,-2.0387759153817733,-1.2007879630040001,-2.505343769525623
9,22,2,0.6027776443533198,0.9774458623037806,0.24341085294555836
9,23,2,-1.9378981526785806,-1.611186653407108,-2.7329864604725476
9,24,2,-1.314127800328438,-0.8043169926831637,-2.1838305675885947
9,25,2,-2.132765431752513,-1.7649571915235642,-2.695406603124361
9,26,2,-1.8027377686411055,-1.286272431348298,-2.84419604921094
9,27,2,-2.112216082171505,-1.6016982987520796,-2.6270769509182075
9,28,2,-0.875320820866117,-0.4848454168579397,-1.3833343421322744
9,29,2,-2.0744689848573037,-1.2994365351676544,-2.8433942478711183
9,30,2,-1.9632411432042547,-1.4591987182600905,-2.364600203810384
9,31,2,-1.9809676991607303,-1.2319358157865072,-3.0100850542684343
9,32,2,-1.363907807509129,-0.7278793585557326,-1.6712314573779818
9,33,2,-2.5884678043887317,-1.9143247423468803,-3.0295616370695413
9,34,2,-1.7591954116914224,-1.3618074812320826,-2.137346630200806
9,35,2,-2.0334472354012263,-1.6387449241979302,-2.934177147971794
9,36,2,-1.4304852453280597,-0.8077621755978742,-1.7633364806537282
9,37,2,-2.0938004961345875,-1.5847097955122866,-2.6141247473184994
9,38,2,-1.6569378544795035,-1.0670204942427144,-2.453384886294658
9,39,2,-2.132646778741561,-1.6268155031220295,-2.647674262933644
9,40,2,-0.91021712600902,-0.1989509255019813,-1.6453388086358682
9,41,2,-1.3119406766579784,-0.6873154073981789,-1.7944570895276999
9,42,2,-2.0329407238682347,-1.2366833985535237,-2.3450772812014944
9,43,2,-2.3619360058144574,-1.7596298120239153,-2.7544685143944587
9,44,2,-1.990512411433605,-1.517873465150718,-3.3360035021661316
9,45,2,-1.1582424382204273,-0.5536700774050214,-2.2695204517907923
9,46,2,-1.7655185312508779,-1.3754758103935496,-2.2767575059433423
9,47,2,-2.3849517713804103,-1.682608335932997,-2.893169731946896
9,48,2,-1.5384639265395983,-1.167484070637287,-2.338805820738064
9,49,2,-1.3314351809984637,-0.858435635374719,-1.821271906734132
9,50,2,-1.2974333189564748,-0.4136710776067477,-2.3681713475169337
9,51,2,-1.8582168201700933,-1.048201450450025,-2.3303181057709113
9,52,2,-1.4152205314977078,-0.9783173948655809,-2.667347839032026
9,53,2,-2.3935704623064975,-1.9726554357545523,-3.0013849531864625
9,54,2,-1.3771015960812705,-0.7577546727800595,-1.870401132865007
9,55,2,-0.8425417596213167,-0.17037592464796822,-2.0420293026464535
9,56,2,-2.2318317927559037,-1.5759527856308557,-2.761481031280651
9,57,2,-1.737530982934186,-1.031703168940063,-2.4483295441252
9,58,2,-1.7281129529172703,-1.134911781735016,-2.437085404724705
9,59,2,0.1478113072211315,0.5240752555162024,-0.544582255231212
9,60,2,-0.5918000015034913,-0.2087418303176023,-1.722862914210844
10,1,2,-0.12489525266246587,0.43384271597843455,-0.5915742244140794
10,2,2,-1.9687448044058375,-1.5200405880682295,-2.7229441072762546
10,3,2,-1.5143047541449794,-0.9513205020207265,-2.1364897408472725
10,4,2,-2.3888274898511925,-1.879132322584379,-2.7716415874904903
10,5,2,1.8965974278662363,2.2756189903735695,1.5317517492431882
10,6,2,-1.6596043393546425,-1.123430805893017,-2.122091004848682
10,7,2,-2.2342151124020515,-1.57710452110158,-2.6918531532293892
10,8,2,-1.5663258598257603,-1.0637986981808023,-2.521891313733829
10,9,2,-2.6981196669734637,-1.9499236384344567,-3.225728407600308
10,10,2,-1.5637357329331303,-1.0754373083094801,-2.594596076305941
10,11,2,-2.1077346718807553,-1.5579195242244686,-2.5174569413493706
10,12,2,-1.9073222285545643,-1.382094263680019,-2.499694158003716
10,13,2,-0.7235385921603664,-0.338638349093043,-1.3866693850208065
10,14,2,-1.851644834882166,-1.1908702480773314,-2.4708776603375187
10,15,2,-1.4037407124036112,-0.8164464972793859,-1.6912570554838993
10,16,2,-2.037638005531952,-1.399514791994651,-2.5595976824209568
10,17,2,-2.421504460401149,-1.936337144106513,-3.3034866128786096
10,18,2,-1.9653338495477217,-1.3668845446107265,-2.5927213296593816
10,19,2,-2.1994723047437255,-1.6651081310992484,-2.7474383742629414
10,20,2,-1.012899955135197,-0.4055735562070044,-1.5570085439440875
10,21,2,-2.0467077955587336,-1.1812079909328266,-2.5256215883980366
10,22,2,0.6065564454155752,0.9999810895249412,0.2340137927173298
10,23,2,-1.9448858313429027,-1.6189540389736385,-2.7525420176556774
10,24,2,-1.324665758981133,-0.8128548550758747,-2.2290201823077553
10,25,2,-2.1344842118057867,-1.7533600220236274,-2.7029080604808997
10,26,2,-1.8081938446186068,-1.2983249450170684,-2.8495538648012517
10,27,2,-2.115289068658388,-1.6019168770287133,-2.6269705157463314
10,28,2,-0.8754544255878833,-0.4842964313181793,-1.3962455340209743
10,29,2,-2.068297725305143,-1.299586783970116,-2.841975366883674
10,30,2,-1.967663449220098,-1.4799140780099294,-2.368583623612194
10,31,2,-1.9799620683083816,-1.2162939516964058,-2.993038953603659
10,32,2,-1.3638536097109126,-0.7248540126865302,-1.6812810622378507
10,33,2,-2.591008596615068,-1.88681124911663,-3.0319350912996277
10,34,2,-1.7588158348046559,-1.3487756236320938,-2.133939534294759
10,35,2,-2.030526379585141,-1.6290663343983887,-2.9486053757681217
10,36,2,-1.4357931291453825,-0.8354500976208883,-1.77999103791237
10,37,2,-2.089264766716801,-1.5782362178341538,-2.6185472644988868
10,38,2,-1.6621497856165113,-1.0815255669688402,-2.454072459520067
10,39,2,-2.1381970857835,-1.621931162363999,-2.6466444498275017
10,40,2,-0.902061693498375,-0.19976920194536665,-1.6388713943423348
10,41,2,-1.3316031327967703,-0.6884265707385717,-1.795170189884006
10,42,2,-2.0366954316172334,-1.2014872782973114,-2.3386568033531603
10,43,2,-2.3613741007505693,-1.7501494142457334,-2.757407765272788
10,44,2,-1.9858709507071068,-1.5298765706031612,-3.3378334533664016
10,45,2,-1.1583228471246425,-0.5508132786070551,-2.278509484975682
10,46,2,-1.7553624257380833,-1.3850654757022896,-2.2832505238586327
10,47,2,-2.3956284549493754,-1.6844698174396704,-2.8930522718407228
10,48,2,-1.5415166215469998,-1.1599516421373322,-2.3235774097599644
10,49,2,-1.3371767909261,-0.8611514844726362,-1.8326357559922906
10,50,2,-1.2985512955687892,-0.42760479147910346,-2.3696141337623446
10,51,2,-1.8618021767115653,-1.0903446790302413,-2.3537614146824297
10,52,2,-1.4256432856742225,-0.9928267346393894,-2.67319279577082
10,53,2,-2.3952951431404217,-1.9665313024091913,-3.0143721285591303
10,54,2,-1.398151904282265,-0.7611097111079692,-1.8792314677000983
10,55,2,-0.8397590659011157,-0.16459656932911965,-2.04885207671888
10,56,2,-2.2274172806758803,-1.5782068883457574,-2.7673318918589804
10,57,2,-1.7557711306331985,-1.0426736239077885,-2.4422356507523224
10,58,2,-1.7233476997354251,-1.1167197820093728,-2.4400183593342293
10,59,2,0.14557554181552948,0.5247730493393293,-0.5523006516085356
10,60,2,-0.5935827193890255,-0.21233715657416632,-1.7262169286785063
11,1,3,-1.365089446753581,-0.9945887453711914,-1.8234360686676492
11,2,3,-1.9603320796850587,-1.5618591187961992,-2.415033331629129
11,3,3,-0.7709209153766432,-0.4035713876561212,-1.1560753790663931
11,4,3,-2.2212019369214238,-1.792891772287975,-2.674571854346042
11,5,3,0.18207540526681887,0.4867846528676677,-0.16990590901731623
11,6,3,-1.5458377180931329,-1.1698058052173044,-1.995347538673928
11,7,3,-2.0424613955255237,-1.6537210415592327,-2.4758041375961817
11,8,3,-1.7999867792626318,-1.4005221667900778,-2.2653421556072133
11,9,3,-2.3582945811507727,-1.9686482728690828,-2.7982902041319573
11,10,3,-1.6118687528501865,-1.2106226910171698,-2.059012850689849
11,11,3,-1.6967493840262744,-1.3116771061219639,-2.1582092861052455
11,12,3,-2.0649849837581797,-1.6770761462944874,-2.499386534503513
11,13,3,-0.9223869732426646,-0.5467163410606548,-1.3399737672281895
11,14,3,-2.0834832693466243,-1.6892682386346947,-2.5441023374346394
11,15,3,-1.5126530797967392,-1.102882778361983,-1.9616874181963198
11,16,3,-2.043830386294512,-1.6354420879938643,-2.513939652732968
11,17,3,-2.15131904014717,-1.7544595567047978,-2.592354247620946
11,18,3,-1.9261881781127141,-1.5270130927188863,-2.380823300973475
11,19,3,-2.1636078914184913,-1.7674208081268898,-2.6555046751362044
11,20,3,-0.9562874965461666,-0.6037751551054978,-1.3842705470001262
11,21,3,-1.7995952472562884,-1.3932134516407109,-2.247725320522501
11,22,3,-0.8019301914024523,-0.43833755386516204,-1.2404321758740589
11,23,3,-2.138281745200156,-1.7234414577216237,-2.5951954436387727
11,24,3,-1.229784555457843,-0.8549996698283643,-1.6860124960174838
11,25,3,-2.3671080599776415,-1.962627452980156,-2.7990183433174356
11,26,3,-1.9108693562684473,-1.5410810888060207,-2.3477595763536807
11,27,3,-2.22359387700665,-1.812111289819578,-2.6946282137913626
11,28,3,-1.1745991688076076,-0.7855032295026076,-1.6330265975409521
11,29,3,-2.015825314070391,-1.6288395300843754,-2.4421799760999092
11,30,3,-1.9858439597927944,-1.5872484331361127,-2.4418209806119977
11,31,3,-1.9742553467930044,-1.5753088227078549,-2.435465376343772
11,32,3,-1.7399300489536227,-1.3315496341137607,-2.1549716049434084
11,33,3,-2.3227518808905354,-1.909508945787694,-2.7714303305264463
11,34,3,-1.8900795945500888,-1.4954232495790092,-2.328343031740955
11,35,3,-2.2471252154552523,-1.8293594008499277,-2.7069761448161933
11,36,3,-1.6506597067797961,-1.2695908311932367,-2.0934133881363777
11,37,3,-1.7115840851269186,-1.322638770827303,-2.181502159842833
11,38,3,-1.9831705781196565,-1.585263236966844,-2.4632772347408336
11,39,3,-2.0959382010841203,-1.6920922878443598,-2.5788809161354207
11,40,3,-1.6158770653083665,-1.2243242888916352,-2.10855194832415
11,41,3,-1.5110429447383724,-1.12556626255952,-1.9612501997608973
11,42,3,-1.8481173850290584,-1.4337309186387612,-2.3051412458333087
11,43,3,-2.076374241441936,-1.6844202431745114,-2.519750635513516
11,44,3,-2.186756811925953,-1.7837445175069977,-2.626877868482819
11,45,3,-1.6023788067146887,-1.2355494684420416,-2.0564338161680924
11,46,3,-2.0603697638060425,-1.6563681995023145,-2.503424412052861
11,47,3,-2.388285270552667,-1.9795406839394363,-2.8371258410184894
11,48,3,-1.8335964471923063,-1.4546785581562753,-2.2889317609645925
11,49,3,-1.847975783962943,-1.4568945062721694,-2.295063382874743
11,50,3,-1.7773405926806045,-1.3829750704153034,-2.2280316526560537
11,51,3,-1.7631169077483082,-1.375919764677046,-2.223255343301785
11,52,3,-1.5796359296936757,-1.1911329806665842,-2.0276229756792192
11,53,3,-2.3771786489645157,-1.9756776451074214,-2.846952450687758
11,54,3,-1.3374778620090342,-0.9523173036563548,-1.7651103139670727
11,55,3,-0.6856769251847668,-0.32047194421454234,-1.0780073861252788
11,56,3,-2.260223703725191,-1.8666673953245685,-2.7088746914471855
11,57,3,-1.5604982491339014,-1.1688801652453822,-2.024825003879403
11,58,3,-1.9470649914992355,-1.5263680828722124,-2.4036091182374637
11,59,3,1.072876169424668,1.3074387105772118,0.7824585341459936
11,60,3,-1.7338836137527045,-1.3418145430025106,-2.1803554158554763
12,1,4,-1.4180678093790875,-1.150043973425184,-1.8726060215549463
12,2,4,-1.9050758033919801,-1.5055005716417602,-2.352401970417796
12,3,4,-1.3937381035754597,-1.0862483311366877,-1.7742643670526872
12,4,4,-2.4216170836523396,-2.0344354362267247,-3.017849684103333
12,5,4,0.7784609163432645,0.9772038882355645,0.4747527641753984
12,6,4,-1.6346148020947355,-1.3903051410771023,-2.0824739910427827
12,7,4,-2.018880078941095,-1.7608008433167923,-2.434160769205403
12,8,4,-1.557771579949721,-1.2776096655877773,-1.9672749881722722
12,9,4,-2.537657642413265,-2.145324821177911,-2.833576868018367
12,10,4,-1.507408026128328,-1.233282022253202,-2.0052007590286447
12,11,4,-1.6977697134725473,-1.4048247257754038,-2.1388560524926823
12,12,4,-2.0680366119166402,-1.7924774910937393,-2.4685424986859705
12,13,4,-0.8650709763680084,-0.5691498910122909,-1.3117884322670454
12,14,4,-1.9912270435933335,-1.6410752141321396,-2.4183753359412576
12,15,4,-1.4489194974209338,-1.0550669730084363,-1.8884652374427173
12,16,4,-2.191393679486729,-1.7668055641955824,-2.7943067037988483
12,17,4,-2.083808816872369,-1.8424444241096904,-2.508853796477743
12,18,4,-1.513035268281873,-1.151462147110673,-1.9418413893801942
12,19,4,-2.1653376175164567,-1.7667069874078793,-2.5113405920107943
12,20,4,-1.0238198957088676,-0.7398973860596298,-1.4300286681126133
